# 收盤價 MD
# T:2026-08-21 05:54

## [CLOSE]
```csv
代號,收盤價
6969,34.7
00980D,20.19
6534,92.4
8462,176.0
3483,71.5
1440,13.55
6205,61.4
00861,85.95
2228,76.8
4716,17.0
0055,43.12
7703,179.0
6485,60.0
2069,20.05
6803,269.0
8341,76.6
009804,21.83
5481,20.25
9934,11.4
00733,65.85
1595,62.2
1419,64.5
5209,162.0
6591,42.85
1524,27.25
7730,163.5
6133,22.15
1528,18.65
2461,18.15
6120,12.6
5287,153.5
1444,7.36
2032,17.05
4953,123.0
2415,30.55
6596,93.9
2414,52.3
2429,32.7
1611,12.2
3024,13.7
3580,78.3
00694B,41.99
1591,35.7
2836,12.1
7556,247.5
6126,29.25
2017,9.19
4974,68.9
2745,88.3
9955,24.85
3041,22.4
1309,12.75
8112A,45.0
2405,15.6
00770,67.7
6235,37.85
00779B,27.63
1442,30.3
1472,87.5
6894,333.0
00969B,8.06
00660,46.61
00930,23.75
2547,10.2
1586,18.15
4555,47.3
3338,61.6
006201,43.12
2387,36.25
00938,24.37
00942B,13.87
3294,30.4
1259,65.0
6026,14.65
009800,13.08
00763U,34.45
3047,13.85
2534,17.25
3520,18.0
1471,9.79
2923,25.15
6570,55.0
00867B,29.69
00986D,14.52
6957,215.5
6117,61.1
009822,9.57
00727B,39.44
8942,42.0
3015,53.7
3054,52.8
6967,73.5
00799B,28.77
6180,41.2
3323,29.8
8213,32.75
8044,25.9
6101,39.05
6756,97.2
00728,66.6
6292,61.8
2497,45.35
1305,11.8
3685,35.4
6796,62.5
6425,59.0
00652,33.2
2718,49.95
00970B,9.1
6996,180.5
3591,20.4
9935,20.25
6165,47.35
6841,53.4
6811,226.0
2906,13.65
3558,124.0
1103,13.2
5206,22.35
1587,24.1
2453,51.6
2107,26.1
1580,107.5
6568,126.0
3360,15.6
1264,256.0
5426,27.2
6152,13.95
2545,34.1
6785,99.2
8446,84.8
1713,44.7
00875,54.4
9930,63.6
3257,49.75
3031,22.65
5468,27.7
8147,121.5
4164,26.5
4306,15.35
6947,71.0
6895,127.5
6576,79.8
6742,43.7
3548,75.2
9927,69.4
2243,40.1
4549,102.5
8249,40.5
2419,24.5
2908,21.85
1522,27.85
2247,224.5
5381,23.95
8937,25.3
00668,62.4
1733,32.1
2528,20.4
00983D,9.98
1437,32.4
3207,41.0
6122,47.75
4951,77.3
9942,114.5
5531,7.56
910322,28.2
5706,45.3
8499,264.5
1604,23.25
6924,119.5
1447,6.98
3518,28.7
4157,9.0
3437,17.2
6877,117.5
6854,92.4
00895,49.73
2881C,51.5
1786,49.6
3114,32.3
00989B,10.12
7721,61.1
1526,16.7
2505,17.45
5410,35.9
8097,49.5
6492,37.7
00791B,57.15
1414,20.25
1760,58.8
1436,38.6
6494,55.2
8104,30.9
00754B,31.73
009817,9.15
2887E,48.65
2468,34.95
8431,45.3
8349,39.4
00695B,35.05
00789B,46.41
6790,38.5
9946,19.05
1702,32.75
00777B,31.57
1568,29.2
6569,93.9
8085,12.35
6909,40.4
3546,72.2
6234,35.45
6160,15.3
7842,100.0
4107,114.5
6111,36.55
4513,16.4
2887H,42.0
009813,11.32
00760B,52.75
00759B,53.25
6156,21.1
3555,166.5
3188,24.05
00661,85.55
5244,33.4
1603,30.8
1584,18.0
2509,14.8
1721,19.5
00671R,2.43
6637,61.9
006205,40.59
7765,225.0
1217,10.0
00641R,3.72
5452,26.7
6629,111.0
00750B,31.91
6464,79.0
00758B,50.45
6151,36.0
1466,16.3
9103,5.21
1325,26.35
00845B,32.85
6221,22.9
1109,13.5
6870,261.0
8215,24.2
5871A,100.0
5519,27.9
4946,92.0
1268,180.5
00917,24.12
5457,27.2
6465,45.75
1339,45.2
8162,58.8
2881A,61.8
3169,100.0
4506,123.0
6417,109.0
3025,56.4
3051,22.45
00746B,34.78
1336,17.25
6859,112.5
2020,21.75
6270,30.15
1256,179.5
8476,20.0
6185,13.2
00723B,29.64
6735,63.5
1201,12.45
3011,10.75
2755,102.0
009801,11.24
6720,138.5
00908,15.45
006207,32.49
2883B,8.18
3611,187.5
4714,10.55
00639,16.75
3652,34.4
2038,12.8
00962,14.92
6763,41.9
5704,23.0
00842B,29.56
3588,52.2
6625,76.6
1565,94.8
6771,41.9
2640,155.5
4119,52.4
7810,196.0
00700,17.73
8403,19.65
5312,91.0
6690,162.5
6598,27.95
009812,12.74
4503,24.35
6609,39.3
6170,47.75
5210,28.65
6230,107.0
5538,37.2
2459,67.0
5478,98.9
3306,44.65
6150,59.3
1219,11.15
8442,45.9
2608,28.65
4126,77.8
8099,58.9
00780B,36.76
00846B,35.58
8404,16.15
6130,28.1
8240,42.1
5302,10.2
00844B,30.73
00741B,37.31
00901,44.61
8183,29.3
2511,8.3
3050,11.55
4442,51.4
1615,44.3
3092,23.9
7767,44.75
00792B,31.06
00761B,33.32
00756B,30.59
00860B,38.13
7631,146.0
6474,39.7
00726B,32.5
5203,58.7
3679,109.5
8011,15.9
4726,24.75
2062,19.15
00903,21.39
00755B,31.87
009811,13.32
1529,16.95
00638R,6.71
5213,21.2
00778B,33.64
2460,28.55
1742,17.8
3552,46.0
00656R,5.89
1784,61.5
3018,14.65
4562,31.75
00653L,47.13
2706,12.5
5488,12.4
3390,21.45
8102,69.0
3040,38.65
00736,31.48
00781B,27.43
6164,11.9
3346,20.1
2423,75.4
00834B,33.55
2248,63.9
2102,18.9
6606,26.0
1616,19.25
1233,27.8
7823,84.0
2704,46.5
6136,24.9
6184,41.65
2524,35.05
4430,19.0
2237,27.0
6574,123.0
2022,7.76
1459,14.5
2025,12.55
4438,60.7
6885,20.55
1517,11.45
00890B,31.42
3259,10.8
6161,50.3
5283,57.2
3311,31.7
00634R,3.12
00967B,9.02
00749B,31.09
6612,74.7
6523,89.5
8038,30.6
6129,13.85
6698,32.0
00730,28.9
6792,59.0
5529,21.6
4934,14.25
00710B,19.14
7772,87.3
4160,39.95
9908,29.15
6486,73.8
6203,60.3
2250,60.2
1732,26.4
6021,36.35
3027,18.2
6237,34.0
1449,12.2
00840B,29.05
3071,24.4
6928,48.0
3038,20.5
5512,7.84
3372,14.9
00737,41.07
2390,10.15
2739,35.9
9951,53.9
4111,30.05
00785B,34.35
7728,569.0
5315,19.2
8938,52.6
1598,20.15
2482,15.75
3086,27.05
00841B,27.71
4935,34.45
6821,41.5
5487,31.2
00972,21.59
2427,22.2
00702,25.24
00902,13.35
6558,24.85
1108,11.8
8467,97.0
5533,13.95
6028,99.5
6654,166.0
6684,46.45
2471,48.85
3609,23.0
1416,11.75
6142,9.0
3379,29.25
2538,9.06
8272,61.9
4580,78.6
3530,55.1
1525,68.1
4942,33.45
1467,8.27
00793B,30.07
3607,14.0
6986,43.1
5525,22.3
00775B,31.2
1780,25.0
1817,40.05
7820,120.0
00709,41.23
6674,16.1
1806,8.02
9943,51.2
1617,17.55
9940,20.8
6728,107.5
009809,17.26
00932,17.49
5215,40.4
3628,68.4
4807,31.45
3434,30.9
2065,36.25
3466,24.45
4569,160.5
4907,47.2
00647L,140.75
1530,30.0
6874,78.9
00714,22.23
3564,46.1
3057,17.0
6794,70.8
2440,13.9
3206,34.25
4417,47.3
6220,25.55
3052,11.2
3570,164.0
5324,12.2
00687C,9.17
6965,73.9
5905,7.91
2838A,51.9
6498,75.8
8935,17.75
0051,141.8
3171,63.0
7818,62.4
009814,11.45
4729,19.0
1527,32.9
1752,31.9
8087,26.45
00870B,27.7
5493,78.9
4741,41.65
3501,39.9
6931,41.4
6875,32.7
8048,52.1
1451,17.35
2115,23.55
6581,108.0
2596,33.7
00681R,21.56
1777,74.0
6148,27.5
3687,64.6
6733,25.65
8410,32.75
9906,39.25
1783,40.5
8432,50.1
8924,50.5
2516,14.05
6657,30.25
5489,41.6
4168,22.6
1410,25.5
6508,26.5
4207,20.5
00645,57.2
4116,39.2
00957B,13.06
1799,30.0
8487,70.6
4155,14.85
6183,93.3
5403,92.7
6431,20.0
1540,19.1
6671,23.5
2729,160.5
3511,19.45
2373,53.4
2431,10.3
2380,19.95
2849,14.4
9905,21.5
00836B,28.07
2013,41.4
3438,57.5
4994,86.0
6118,15.45
2882B,58.9
6128,20.25
6666,41.75
4304,23.4
1295,45.6
6649,35.1
4426,7.81
6577,80.7
6248,18.35
5903,185.0
2743,57.7
6552,24.85
6887,36.05
8049,24.5
1457,14.35
6968,43.55
6953,228.0
6418,33.0
6216,22.3
2477,21.0
2430,17.5
3527,51.2
1531,13.05
6743,25.1
8916,40.5
1321,32.35
1337,4.57
009807,16.82
5398,14.05
2705,15.8
2488,48.7
4582,23.65
9902,13.7
6906,72.0
6689,61.2
6272,23.4
3128,22.15
3492,20.05
3310,68.1
7704,63.0
7736,70.8
6461,15.85
6266,25.1
00943,21.28
00971,17.64
4113,14.7
3268,18.0
009810,21.47
00711B,15.72
6881,206.0
3349,23.45
00982D,9.76
2007,7.1
6283,20.0
1110,16.0
7709,69.4
5272,17.05
4433,19.1
3321,18.0
6240,21.1
2762,83.0
2227,48.85
3288,21.4
6703,103.5
5603,14.6
5907,4.91
6123,42.95
3002,16.8
6592A,95.3
3447,27.3
2887Z1,19.0
4911,28.85
1464,10.2
1234,33.5
3178,58.9
4545,32.0
3021,20.1
3058,8.15
3354,20.45
1730,51.7
4133,20.85
6844,59.9
6776,53.2
6838,23.1
9919,13.9
7718,47.7
4554,32.4
00648R,3.9
2028,15.8
0061,24.39
7821,39.1
6921,69.7
2109,14.8
1533,31.3
4737,57.3
1235,36.15
5201,26.7
4933,53.9
4106,24.45
6281,51.5
00921,23.9
6918,74.0
009818,19.87
00657,77.95
1570,33.05
5014,10.15
8927,20.0
5230,17.55
1788,129.5
3419,12.1
2008,30.8
6516,58.5
00899,23.75
1294,55.7
3043,21.25
4744,28.25
8089,18.05
6441,21.7
7791,57.2
4148,32.0
2450,28.3
3322,11.3
1593,31.85
1805,10.25
1726,77.5
5465,24.25
4108,11.05
1236,25.55
8421,13.45
00956,13.23
6167,10.65
7723,19.05
1452,11.5
8440,20.4
4166,24.05
2701,10.65
2012,15.0
2754,68.8
4999,18.85
8072,26.35
4414,8.35
6856,42.0
8435,53.8
6958,17.6
6233,21.25
4572,140.5
4440,17.5
00788B,29.35
9937,55.2
6752,100.0
7819,35.45
4550,24.4
00683L,21.11
3284,20.65
6134,27.9
9928,18.5
5202,11.9
8284,66.8
4563,39.35
4543,32.15
1315,66.0
7814,30.7
8354,17.3
1446,13.65
3224,34.45
7760,33.2
4195,14.25
6140,16.2
8481,40.7
6855,113.0
1460,6.62
6597,72.0
1225,24.5
3083,23.3
6219,12.2
2616,13.5
3373,16.65
8059,13.65
4178,17.45
00669R,5.18
5013,26.5
009808,29.63
6113,23.25
2444,10.95
2114,88.5
00651R,5.1
1522A,50.9
2722,21.9
7803,19.15
1731,20.8
1776,17.05
4171,17.05
6423,79.3
4120,47.5
6114,25.3
6865,26.6
4588,51.5
6961,51.0
1439,29.35
1338,14.65
9912,12.95
